AMI Meter ID,date,16335457,18762999,230156289,Residential,Total
4/8/21 11:00,4/8/21 11:30,104.848,27.76,36.84,51553.146,57421.189
4/8/21 11:30,4/8/21 12:00,106.816,27.806,34.38,51553.146,57603.314
4/8/21 12:00,4/8/21 12:30,112.72,27.289,35.61,51309.742,57367.331
4/8/21 12:30,4/8/21 13:00,100.912,27.216,31.92,51309.742,57393.663
4/8/21 13:00,4/8/21 13:30,79.296,26.534,34.38,51152.766,57028.949
4/8/21 13:30,4/8/21 14:00,1.952,26.726,35.61,51152.766,56868.022
4/8/21 14:00,4/8/21 14:30,1.296,25.747,29.49,51295.538,56706.726
4/8/21 14:30,4/8/21 15:00,1.296,26.534,28.26,51295.538,56578.933
4/8/21 15:00,4/8/21 15:30,55.04,26.918,29.49,53173.209,58410.629
4/8/21 15:30,4/8/21 16:00,102.88,28.301,29.49,53173.209,58331.969
4/8/21 16:00,4/8/21 16:30,110.752,27.917,27.03,57789.423,62595.375
4/8/21 16:30,4/8/21 17:00,106.16,28.301,23.34,57789.423,62295.554
4/8/21 17:00,4/8/21 17:30,106.16,28.109,20.88,63419.337,67696.285
4/8/21 17:30,4/8/21 18:00,106.16,28.896,18.42,63419.337,67725.334
4/8/21 18:00,4/8/21 18:30,106.16,27.514,15.96,67865.327,72204.47
4/8/21 18:30,4/8/21 19:00,105.504,25.939,15.96,67865.327,72052.305
4/8/21 19:00,4/8/21 19:30,106.816,25.747,17.19,67958.799,72113.999
4/8/21 19:30,4/8/21 20:00,106.16,25.555,15.96,67958.799,72161.179
4/8/21 20:00,4/8/21 20:30,106.816,25.747,14.73,70153.871,74316.9
4/8/21 20:30,4/8/21 21:00,106.816,25.555,14.73,70153.871,74296.236
4/8/21 21:00,4/8/21 21:30,106.816,25.939,15.96,68547.548,72571.875
4/8/21 21:30,4/8/21 22:00,106.816,26.534,15.96,68547.548,72664.719
4/8/21 22:00,4/8/21 22:30,107.472,25.939,13.5,60501.795,64626.077
4/8/21 22:30,4/8/21 23:00,106.16,27.322,13.5,60501.795,64521.02
4/8/21 23:00,4/8/21 23:30,107.472,25.344,17.19,50787.348,54695.715
4/8/21 23:30,4/9/21 0:00,107.472,24.96,14.73,50787.348,54701.487
4/9/21 0:00,4/9/21 0:30,106.816,24.365,14.73,42318.975,46057.647
4/9/21 0:30,4/9/21 1:00,107.472,24.365,17.19,42318.975,45865.512
4/9/21 1:00,4/9/21 1:30,107.472,24.768,19.65,37810.105,41400.888
4/9/21 1:30,4/9/21 2:00,106.816,24.768,15.96,37810.105,41408.453
4/9/21 2:00,4/9/21 2:30,107.472,27.573,22.11,35383.392,39117.584
4/9/21 2:30,4/9/21 3:00,107.472,27.808,17.19,35383.392,39080.299
4/9/21 3:00,4/9/21 3:30,106.816,27.493,22.11,34668.38,38253.614
4/9/21 3:30,4/9/21 4:00,108.128,27.837,25.8,34668.38,38310.027
4/9/21 4:00,4/9/21 4:30,108.128,28.011,23.34,36122.087,39737.345
4/9/21 4:30,4/9/21 5:00,107.472,28.705,22.11,36122.087,39465.382
4/9/21 5:00,4/9/21 5:30,107.472,24.173,23.34,39765.253,43163.057
4/9/21 5:30,4/9/21 6:00,108.128,24.365,23.34,39765.253,43249.777
4/9/21 6:00,4/9/21 6:30,106.816,24.576,24.57,47395.448,51327.484
4/9/21 6:30,4/9/21 7:00,107.472,25.344,27.03,47395.448,51535.306
4/9/21 7:00,4/9/21 7:30,108.128,26.534,24.57,53946.152,58219.325
4/9/21 7:30,4/9/21 8:00,108.128,26.918,30.72,53946.152,58446.027
4/9/21 8:00,4/9/21 8:30,107.472,26.918,27.03,54244.224,59053.383
4/9/21 8:30,4/9/21 9:00,106.16,25.344,29.49,54244.224,59205.508
4/9/21 9:00,4/9/21 9:30,107.472,25.152,25.8,52002.127,57122.912
4/9/21 9:30,4/9/21 10:00,110.096,25.555,30.72,52002.127,57512.706
4/9/21 10:00,4/9/21 10:30,105.504,26.342,29.49,50924.818,56418.299
4/9/21 10:30,4/9/21 11:00,104.192,26.918,25.8,50924.818,56211.67
4/9/21 11:00,4/9/21 11:30,104.192,27.706,25.8,50794.733,55922.313
4/9/21 11:30,4/9/21 12:00,104.848,28.704,23.34,50794.733,56014.807
4/9/21 12:00,4/9/21 12:30,116.64,29.28,20.88,53362.634,58761.134
4/9/21 12:30,4/9/21 13:00,106.16,29.683,19.65,53362.634,58745.91
4/9/21 13:00,4/9/21 13:30,106.16,29.491,19.65,56173.845,61491.876
4/9/21 13:30,4/9/21 14:00,106.16,29.491,19.65,56173.845,61491.924
4/9/21 14:00,4/9/21 14:30,106.16,27.296,20.88,59514.25,64554.09
4/9/21 14:30,4/9/21 15:00,106.816,28.103,22.11,59514.25,64213.988
4/9/21 15:00,4/9/21 15:30,106.16,27.403,20.88,64162.735,68841.297
4/9/21 15:30,4/9/21 16:00,106.16,27.98,22.11,64162.735,68890.519
4/9/21 16:00,4/9/21 16:30,106.16,28.548,19.65,68602.398,73137.914
4/9/21 16:30,4/9/21 17:00,106.16,28.947,19.65,68602.398,72921.493
4/9/21 17:00,4/9/21 17:30,106.16,28.888,15.96,70912.819,75226.192
4/9/21 17:30,4/9/21 18:00,106.16,28.127,15.96,70912.819,75199.377
4/9/21 18:00,4/9/21 18:30,106.16,28.333,15.96,70460.022,74696.391
4/9/21 18:30,4/9/21 19:00,106.16,28.175,15.96,70460.022,74591.924
4/9/21 19:00,4/9/21 19:30,106.16,28.248,12.27,68043.493,72180.063
4/9/21 19:30,4/9/21 20:00,106.816,28.398,13.5,68043.493,72074.945
4/9/21 20:00,4/9/21 20:30,106.816,28.187,11.04,67026.933,70942.514
4/9/21 20:30,4/9/21 21:00,106.816,28.251,12.27,67026.933,70812.009
4/9/21 21:00,4/9/21 21:30,106.816,25.939,11.04,65135.542,68883.347
4/9/21 21:30,4/9/21 22:00,107.472,25.939,12.27,65135.542,69031.874
4/9/21 22:00,4/9/21 22:30,107.472,25.747,11.04,58984.043,62795.487
4/9/21 22:30,4/9/21 23:00,106.816,25.939,12.27,58984.043,62744.851
4/9/21 23:00,4/9/21 23:30,107.472,27.322,12.27,51111.629,54877.752
4/9/21 23:30,4/10/21 0:00,106.816,27.322,13.5,51111.629,54793.085
4/10/21 0:00,4/10/21 0:30,106.816,26.342,12.27,43398.189,47216.861
4/10/21 0:30,4/10/21 1:00,107.472,25.747,11.04,43398.189,47042.001
4/10/21 1:00,4/10/21 1:30,106.816,24.576,13.5,38626.035,42126.314
4/10/21 1:30,4/10/21 2:00,107.472,24.768,14.73,38626.035,42181.035
4/10/21 2:00,4/10/21 2:30,106.816,25.152,13.5,35289.96,38799.908
4/10/21 2:30,4/10/21 3:00,106.816,24.768,15.96,35289.96,38776.079
4/10/21 3:00,4/10/21 3:30,106.816,25.344,14.73,34031.066,37492.862
4/10/21 3:30,4/10/21 4:00,106.816,26.342,13.5,34031.066,37583.632
4/10/21 4:00,4/10/21 4:30,107.472,24.96,15.96,33183.603,36815.026
4/10/21 4:30,4/10/21 5:00,106.816,26.918,15.96,33183.603,36649.349
4/10/21 5:00,4/10/21 5:30,106.816,24.96,14.73,33739.043,37020.583
4/10/21 5:30,4/10/21 6:00,106.816,25.152,13.5,33739.043,37001.61
4/10/21 6:00,4/10/21 6:30,112.72,24.768,15.96,35849.048,39482.282
4/10/21 6:30,4/10/21 7:00,103.536,24.576,18.42,35849.048,39646.45
4/10/21 7:00,4/10/21 7:30,102.88,25.152,17.19,41576.242,45515.879
4/10/21 7:30,4/10/21 8:00,102.224,26.534,18.42,41576.242,45807.967
4/10/21 8:00,4/10/21 8:30,102.224,26.726,17.19,48518.395,52844.247
4/10/21 8:30,4/10/21 9:00,102.224,26.534,23.34,48518.395,52760.715
4/10/21 9:00,4/10/21 9:30,101.568,27.322,18.42,55177.056,59383.319
4/10/21 9:30,4/10/21 10:00,102.88,26.534,15.96,55177.056,59463.783
4/10/21 10:00,4/10/21 10:30,102.224,25.555,18.42,59163.569,63254.959
4/10/21 10:30,4/10/21 11:00,102.224,25.152,17.19,59163.569,63304.695
4/10/21 11:00,4/10/21 11:30,102.88,25.152,15.96,60921.272,65077.155
4/10/21 11:30,4/10/21 12:00,101.568,25.555,22.11,60921.272,65106.657
4/10/21 12:00,4/10/21 12:30,102.88,25.555,14.73,60843.395,64964.225
4/10/21 12:30,4/10/21 13:00,101.568,26.534,17.19,60843.395,64795.055
4/10/21 13:00,4/10/21 13:30,102.224,26.131,20.88,60028.382,63982.893
4/10/21 13:30,4/10/21 14:00,102.224,26.918,20.88,60028.382,64202.874
4/10/21 14:00,4/10/21 14:30,101.568,27.13,14.73,58736.491,62741.675
4/10/21 14:30,4/10/21 15:00,102.224,26.918,18.42,58736.491,62664.587
4/10/21 15:00,4/10/21 15:30,101.568,26.63,14.73,58169.149,61959.89
4/10/21 15:30,4/10/21 16:00,102.224,26.342,17.19,58169.149,62068.027
4/10/21 16:00,4/10/21 16:30,109.44,25.747,13.5,59297.717,63115.656
4/10/21 16:30,4/10/21 17:00,106.16,25.747,15.96,59297.717,62987.365
4/10/21 17:00,4/10/21 17:30,106.16,26.342,15.96,62010.883,65698.867
4/10/21 17:30,4/10/21 18:00,106.16,26.342,14.73,62010.883,65745.12
4/10/21 18:00,4/10/21 18:30,106.16,26.342,14.73,63438.18,67078.796
4/10/21 18:30,4/10/21 19:00,106.16,27.514,13.5,63438.18,66893.493
4/10/21 19:00,4/10/21 19:30,106.16,27.706,14.73,63736.154,67248.228
4/10/21 19:30,4/10/21 20:00,106.816,27.514,11.04,63736.154,67464.274
4/10/21 20:00,4/10/21 20:30,106.16,25.939,15.96,65093.544,68824.061
4/10/21 20:30,4/10/21 21:00,106.816,25.152,15.96,65093.544,68847.571
4/10/21 21:00,4/10/21 21:30,106.816,25.344,18.42,63336.856,67080.582
4/10/21 21:30,4/10/21 22:00,106.816,24.365,15.96,63336.856,67001.104
4/10/21 22:00,4/10/21 22:30,106.816,25.344,18.42,58317.766,61906.245
4/10/21 22:30,4/10/21 23:00,106.816,24.768,18.42,58317.766,61817.192
4/10/21 23:00,4/10/21 23:30,106.816,25.555,23.34,51254.805,54796.541
4/10/21 23:30,4/11/21 0:00,106.816,25.939,17.19,51254.805,54725.157
4/11/21 0:00,4/11/21 0:30,106.816,25.555,17.19,43875.924,47345.762
4/11/21 0:30,4/11/21 1:00,106.816,26.534,20.88,43875.924,47253.625
4/11/21 1:00,4/11/21 1:30,107.472,26.342,20.88,39405.59,43065.069
4/11/21 1:30,4/11/21 2:00,106.816,24.768,22.11,39405.59,42711.099
4/11/21 2:00,4/11/21 2:30,106.816,24.768,24.57,36834.379,40189.65
4/11/21 2:30,4/11/21 3:00,106.16,24.365,20.88,36834.379,39985.757
4/11/21 3:00,4/11/21 3:30,108.784,24.576,22.11,36050.773,39273.462
4/11/21 3:30,4/11/21 4:00,107.472,24.96,23.34,36050.773,39008.223
4/11/21 4:00,4/11/21 4:30,107.472,24.96,27.03,35812.008,38731.233
4/11/21 4:30,4/11/21 5:00,107.472,26.342,25.8,35812.008,38619.809
4/11/21 5:00,4/11/21 5:30,107.472,25.939,30.72,37607.391,40619.607
4/11/21 5:30,4/11/21 6:00,107.472,26.342,28.26,37607.391,40847.711
4/11/21 6:00,4/11/21 6:30,135.648,26.342,29.49,41238.182,44915.501
4/11/21 6:30,4/11/21 7:00,152.688,26.918,29.49,41238.182,45232.907
4/11/21 7:00,4/11/21 7:30,154.656,25.939,28.26,50107.541,53796.463
4/11/21 7:30,4/11/21 8:00,154,24.768,28.26,50107.541,53999.623
4/11/21 8:00,4/11/21 8:30,152.688,25.152,31.92,58266.893,62079.662
4/11/21 8:30,4/11/21 9:00,152.688,25.152,24.57,58266.893,62046.886
4/11/21 9:00,4/11/21 9:30,152.032,25.344,27.03,62655.709,66321.74
4/11/21 9:30,4/11/21 10:00,152.032,25.939,25.8,62655.709,66621.668
4/11/21 10:00,4/11/21 10:30,152.032,26.534,27.03,60631.233,64576.334
4/11/21 10:30,4/11/21 11:00,152.688,28.301,24.57,60631.233,64403.321
4/11/21 11:00,4/11/21 11:30,114.032,29.088,25.8,58162.665,61944.963
4/11/21 11:30,4/11/21 12:00,106.16,27.917,24.57,58162.665,62038.135
4/11/21 12:00,4/11/21 12:30,106.16,27.917,23.34,57557.713,61522.195
4/11/21 12:30,4/11/21 13:00,106.16,27.322,23.34,57557.713,61264.047
4/11/21 13:00,4/11/21 13:30,106.16,27.13,23.34,57502.765,61197.149
4/11/21 13:30,4/11/21 14:00,106.16,27.322,18.42,57502.765,61385.071
4/11/21 14:00,4/11/21 14:30,106.816,27.13,20.88,57069.857,60988.997
4/11/21 14:30,4/11/21 15:00,106.16,27.917,18.42,57069.857,61025.328
4/11/21 15:00,4/11/21 15:30,106.16,29.088,22.11,58350.971,62402.559
4/11/21 15:30,4/11/21 16:00,105.504,29.088,15.96,58350.971,62276.934
4/11/21 16:00,4/11/21 16:30,106.16,29.28,14.73,61709.256,65592.442
4/11/21 16:30,4/11/21 17:00,106.16,28.896,14.73,61709.256,65596.836
4/11/21 17:00,4/11/21 17:30,106.16,28.109,15.96,65912.871,69805.385
4/11/21 17:30,4/11/21 18:00,106.16,26.918,13.5,65912.871,69818.18
4/11/21 18:00,4/11/21 18:30,106.16,26.534,13.5,68002.034,71658.049
4/11/21 18:30,4/11/21 19:00,106.16,25.939,15.96,68002.034,71670.589
4/11/21 19:00,4/11/21 19:30,106.16,25.939,14.73,69011.122,72667.199
4/11/21 19:30,4/11/21 20:00,106.816,25.747,13.5,69011.122,72515.177
4/11/21 20:00,4/11/21 20:30,106.816,26.131,14.73,71182.834,74671.553
4/11/21 20:30,4/11/21 21:00,106.16,25.344,22.11,71182.834,74732.812
4/11/21 21:00,4/11/21 21:30,106.816,26.726,24.57,68731.125,72356.728
4/11/21 21:30,4/11/21 22:00,107.472,27.13,20.88,68731.125,72338.973
4/11/21 22:00,4/11/21 22:30,107.472,26.918,18.42,59884.746,63369.153
4/11/21 22:30,4/11/21 23:00,106.816,26.342,19.65,59884.746,63222.195
4/11/21 23:00,4/11/21 23:30,107.472,25.344,19.65,49375.177,52791.237
4/11/21 23:30,4/12/21 0:00,107.472,24.96,22.11,49375.177,52805.71
4/12/21 0:00,4/12/21 0:30,107.472,24.576,25.8,42280.456,45734.124
4/12/21 0:30,4/12/21 1:00,108.128,24.365,25.8,42280.456,45598.191
4/12/21 1:00,4/12/21 1:30,108.784,24.768,28.26,38443.973,41663.168
4/12/21 1:30,4/12/21 2:00,107.472,24.576,22.11,38443.973,41630.439
4/12/21 2:00,4/12/21 2:30,107.472,24.96,27.03,37629.898,40725.229
4/12/21 2:30,4/12/21 3:00,107.472,26.131,22.11,37629.898,40895.528
4/12/21 3:00,4/12/21 3:30,108.128,25.555,29.49,38237.004,41458.307
4/12/21 3:30,4/12/21 4:00,107.472,26.131,29.49,38237.004,41479.365
4/12/21 4:00,4/12/21 4:30,108.784,25.152,27.03,40750.107,43921.667
4/12/21 4:30,4/12/21 5:00,108.128,24.576,28.26,40750.107,44007.618
4/12/21 5:00,4/12/21 5:30,107.472,24.576,28.26,46344.046,49646.149
4/12/21 5:30,4/12/21 6:00,108.128,24.173,30.72,46344.046,49933.491
4/12/21 6:00,4/12/21 6:30,107.472,24.576,30.72,56255.723,60360.401
4/12/21 6:30,4/12/21 7:00,108.128,25.344,29.49,56255.723,60982.901
4/12/21 7:00,4/12/21 7:30,109.44,25.747,34.38,63699.652,68741.819
4/12/21 7:30,4/12/21 8:00,107.472,25.939,31.92,63699.652,68979.126
4/12/21 8:00,4/12/21 8:30,106.816,26.534,36.84,60164.011,65639.055
4/12/21 8:30,4/12/21 9:00,106.16,25.555,36.84,60164.011,65561.433
4/12/21 9:00,4/12/21 9:30,106.16,26.726,44.22,54712.135,60177.226
4/12/21 9:30,4/12/21 10:00,106.816,25.344,38.07,54712.135,60049.645
4/12/21 10:00,4/12/21 10:30,106.16,26.131,40.53,50795.896,56330.105
4/12/21 10:30,4/12/21 11:00,106.16,25.939,38.07,50795.896,56587.018
4/12/21 11:00,4/12/21 11:30,106.16,26.726,42.99,48817.184,54400.192
4/12/21 11:30,4/12/21 12:00,106.16,27.13,35.61,48817.184,54395.622
4/12/21 12:00,4/12/21 12:30,106.16,27.13,29.49,57308.693,63102.949
4/12/21 12:30,4/12/21 13:00,106.816,28.704,28.26,57308.693,63413.052
4/12/21 13:00,4/12/21 13:30,104.848,27.917,27.03,55229.615,61117.817
4/12/21 13:30,4/12/21 14:00,104.848,28.896,24.57,55229.615,60497.208
4/12/21 14:00,4/12/21 14:30,104.848,27.792,35.625,54365.854,59518.855
4/12/21 14:30,4/12/21 15:00,104.192,28.338,32.35,54365.854,59544.573
4/12/21 15:00,4/12/21 15:30,104.192,28.297,30.915,55283.326,60167.025
4/12/21 15:30,4/12/21 16:00,104.192,28.405,31.325,55283.326,60592.324
4/12/21 16:00,4/12/21 16:30,104.848,28.162,30.915,59011.614,63971.755
4/12/21 16:30,4/12/21 17:00,104.848,28.074,28.865,59011.614,63452.155
4/12/21 17:00,4/12/21 17:30,104.192,27.805,25.59,64580.106,68904.507
4/12/21 17:30,4/12/21 18:00,104.848,27.908,24.565,64580.106,68816.35
4/12/21 18:00,4/12/21 18:30,130.534,27.565,23.335,69695.664,73852.061
4/12/21 18:30,4/12/21 19:00,126.736,27.349,23.335,69695.664,73824.915
4/12/21 19:00,4/12/21 19:30,113.235,27.907,21.7,72948.213,77011.089
4/12/21 19:30,4/12/21 20:00,113.366,27.947,23.443,72948.213,76999.625
4/12/21 20:00,4/12/21 20:30,114.022,27.932,22.925,76973.285,81054.401
4/12/21 20:30,4/12/21 21:00,109.696,28.421,25.18,76973.285,81068.756
4/12/21 21:00,4/12/21 21:30,104.323,28.704,25.175,75474.581,79464.016
4/12/21 21:30,4/12/21 22:00,104.717,28.543,23.13,75474.581,79424.949
4/12/21 22:00,4/12/21 22:30,104.454,28.707,25.995,70134.669,74165.123
4/12/21 22:30,4/12/21 23:00,105.242,28.26,26.81,70134.669,74153.447
4/12/21 23:00,4/12/21 23:30,104.586,27.673,26.61,63471.733,67418.622
4/12/21 23:30,4/13/21 0:00,105.11,27.687,29.07,63471.733,67410.235
4/13/21 0:00,4/13/21 0:30,104.192,27.473,17.19,40892.07,44760.136
4/13/21 0:30,4/13/21 1:00,103.536,27.186,18.42,40892.07,44415.18
4/13/21 1:00,4/13/21 1:30,104.192,27.297,19.65,37079.86,42942
4/13/21 1:30,4/13/21 2:00,104.192,27.159,15.96,37079.86,40610.845
4/13/21 2:00,4/13/21 2:30,104.192,27.696,20.88,35318.477,38761.683
4/13/21 2:30,4/13/21 3:00,105.504,27.567,24.57,35318.477,41671.909
4/13/21 3:00,4/13/21 3:30,104.192,27.537,22.11,35455.95,38664.149
4/13/21 3:30,4/13/21 4:00,103.536,27.43,19.65,35455.95,38746.615
4/13/21 4:00,4/13/21 4:30,104.848,26.912,23.34,36909.464,40235.406
4/13/21 4:30,4/13/21 5:00,103.536,27.787,23.34,36909.464,40195.01
4/13/21 5:00,4/13/21 5:30,104.192,26.697,27.03,41765.02,45108.029
4/13/21 5:30,4/13/21 6:00,104.192,27.125,29.49,41765.02,45159.798
4/13/21 6:00,4/13/21 6:30,105.504,28.087,27.03,50879.017,55036.134
4/13/21 6:30,4/13/21 7:00,104.192,28.004,27.03,50879.017,55355.562
4/13/21 7:00,4/13/21 7:30,104.192,28.585,29.49,57851.913,62426.762
4/13/21 7:30,4/13/21 8:00,104.192,28.056,29.49,57851.913,62681.085
4/13/21 8:00,4/13/21 8:30,103.536,27.87,39.3,55672.29,60416.314
4/13/21 8:30,4/13/21 9:00,104.192,27.411,36.84,55672.29,60791.047
4/13/21 9:00,4/13/21 9:30,104.192,26.65,36.84,51477.011,56842.333
4/13/21 9:30,4/13/21 10:00,91.744,26.436,39.3,51477.011,57062.136
4/13/21 10:00,4/13/21 10:30,1.952,28.6,33.15,48986.734,54594.161
4/13/21 10:30,4/13/21 11:00,1.952,27.843,29.49,48986.734,54487.403
4/13/21 11:00,4/13/21 11:30,86.496,27.168,30.72,47215.11,52861.609
4/13/21 11:30,4/13/21 12:00,104.848,27.675,27.03,47215.11,52944.229
4/13/21 12:00,4/13/21 12:30,104.848,27.298,28.26,47247.526,52986.617
4/13/21 12:30,4/13/21 13:00,104.192,27.291,24.57,47247.526,53136.376
4/13/21 13:00,4/13/21 13:30,104.192,27.765,27.03,47774.075,53209.883
4/13/21 13:30,4/13/21 14:00,104.848,27.113,25.8,47774.075,53208.886
4/13/21 14:00,4/13/21 14:30,104.192,27.346,25.8,49484.139,55033.407
4/13/21 14:30,4/13/21 15:00,104.192,26.405,25.8,49484.139,54755.095
4/13/21 15:00,4/13/21 15:30,104.848,26.414,27.03,53325.282,58534.942
4/13/21 15:30,4/13/21 16:00,104.192,26.249,28.26,53325.282,58414.692
4/13/21 16:00,4/13/21 16:30,104.192,26.359,27.03,58516.787,63222.53
4/13/21 16:30,4/13/21 17:00,104.848,26.39,23.34,58516.787,62887.542
4/13/21 17:00,4/13/21 17:30,104.192,26.845,20.88,65337.246,69653.687
4/13/21 17:30,4/13/21 18:00,104.192,26.312,19.65,65337.246,69775.704
4/13/21 18:00,4/13/21 18:30,104.192,27.187,19.65,69471.774,73546.99
4/13/21 18:30,4/13/21 19:00,104.192,26.908,15.96,69471.774,73506.231
4/13/21 19:00,4/13/21 19:30,104.848,27.591,13.5,70333.737,74309.449
4/13/21 19:30,4/13/21 20:00,104.192,27.626,14.73,70333.737,74303.77
4/13/21 20:00,4/13/21 20:30,104.848,26.516,14.73,71166.914,74841.064
4/13/21 20:30,4/13/21 21:00,104.192,27.414,15.96,71166.914,75083.243
4/13/21 21:00,4/13/21 21:30,104.848,27.322,13.5,68555.792,72352.285
4/13/21 21:30,4/13/21 22:00,104.848,28.109,14.73,68555.792,72396.038
4/13/21 22:00,4/13/21 22:30,104.192,27.514,14.73,59510.155,63227.157
4/13/21 22:30,4/13/21 23:00,104.192,29.088,14.73,59510.155,63339.944
4/13/21 23:00,4/13/21 23:30,104.848,28.301,13.5,48768.905,52476.434
4/13/21 23:30,4/14/21 0:00,104.848,28.301,17.19,48768.905,52400.252
4/14/21 0:00,4/14/21 0:30,104.848,28.493,15.96,40315.63,44213.067
4/14/21 0:30,4/14/21 1:00,104.848,28.109,15.96,40315.63,43912.821
4/14/21 1:00,4/14/21 1:30,104.848,29.088,14.73,36486.367,40051.919
4/14/21 1:30,4/14/21 2:00,104.848,27.917,15.96,36486.367,39975.712
4/14/21 2:00,4/14/21 2:30,104.192,28.301,15.96,34625.556,105801.341
4/14/21 2:30,4/14/21 3:00,104.848,29.28,17.19,34625.556,76951.151
4/14/21 3:00,4/14/21 3:30,104.848,27.706,18.42,34337.838,110967.764
4/14/21 3:30,4/14/21 4:00,106.16,27.13,19.65,34337.838,37811.265
4/14/21 4:00,4/14/21 4:30,104.848,26.726,24.57,36190.375,39582.914
4/14/21 4:30,4/14/21 5:00,104.848,27.13,23.34,36190.375,40191.527
4/14/21 5:00,4/14/21 5:30,105.504,27.13,19.65,40579.946,44119.634
4/14/21 5:30,4/14/21 6:00,104.192,27.13,22.11,40579.946,44299.068
4/14/21 6:00,4/14/21 6:30,105.504,28.718,23.34,49041.539,53173.265
4/14/21 6:30,4/14/21 7:00,104.848,28.471,25.8,49041.539,53685.766
4/14/21 7:00,4/14/21 7:30,104.192,28.444,31.92,55984.882,60862.798
4/14/21 7:30,4/14/21 8:00,106.16,28.935,31.32,55984.882,60929.861
4/14/21 8:00,4/14/21 8:30,104.848,28.292,30.72,53622.621,58885.587
4/14/21 8:30,4/14/21 9:00,103.536,28.279,30.72,53622.621,58991.561
4/14/21 9:00,4/14/21 9:30,104.192,29.076,33.15,50392.583,56104.318
4/14/21 9:30,4/14/21 10:00,104.192,29.128,36.84,50392.583,55922.082
4/14/21 10:00,4/14/21 10:30,104.848,29.297,35.61,48163.679,53800.254
4/14/21 10:30,4/14/21 11:00,104.192,29.545,30.72,48163.679,53856.361
4/14/21 11:00,4/14/21 11:30,104.848,29.792,28.26,47417.385,53131.427
4/14/21 11:30,4/14/21 12:00,104.192,29.148,27.03,47417.385,52842.513
4/14/21 12:00,4/14/21 12:30,104.192,28.561,25.8,48686.626,54076.56
4/14/21 12:30,4/14/21 13:00,104.192,27.196,25.8,48686.626,54152.699
4/14/21 13:00,4/14/21 13:30,104.192,30.47,25.8,50521.644,56009.2
4/14/21 13:30,4/14/21 14:00,104.192,29.28,24.57,50521.644,55846.548
4/14/21 14:00,4/14/21 14:30,104.192,29.088,24.57,51553.745,56844.285
4/14/21 14:30,4/14/21 15:00,104.192,28.109,24.57,51553.745,56727.005
4/14/21 15:00,4/14/21 15:30,104.192,28.493,27.03,53351.661,58285.892
4/14/21 15:30,4/14/21 16:00,104.848,28.109,25.8,53351.661,58137.776
4/14/21 16:00,4/14/21 16:30,104.192,29.683,24.57,56858.447,61560.329
4/14/21 16:30,4/14/21 17:00,104.192,28.109,23.34,56858.447,61121.134
4/14/21 17:00,4/14/21 17:30,104.192,29.088,20.88,61959.755,66195.01
4/14/21 17:30,4/14/21 18:00,104.848,28.493,18.42,61959.755,66166.097
4/14/21 18:00,4/14/21 18:30,103.536,28.493,17.19,65102.948,69070.945
4/14/21 18:30,4/14/21 19:00,104.192,29.28,15.96,65102.948,69017.689
4/14/21 19:00,4/14/21 19:30,104.848,27.706,18.42,65969.984,69942.604
4/14/21 19:30,4/14/21 20:00,104.192,27.917,18.42,65969.984,70292.757
4/14/21 20:00,4/14/21 20:30,104.848,26.534,18.42,66509.559,70637.499
4/14/21 20:30,4/14/21 21:00,104.192,27.13,22.11,66509.559,70529.199
4/14/21 21:00,4/14/21 21:30,104.848,27.322,18.42,64031.383,68104.997
4/14/21 21:30,4/14/21 22:00,104.192,27.706,19.65,64031.383,67812.615
4/14/21 22:00,4/14/21 22:30,104.848,27.917,22.11,56883.527,60635.811
4/14/21 22:30,4/14/21 23:00,104.192,27.13,18.42,56883.527,60830.845
4/14/21 23:00,4/14/21 23:30,104.848,28.704,20.88,48258.497,52103.493
4/14/21 23:30,4/15/21 0:00,104.848,27.13,19.65,48258.497,52237.965
4/15/21 0:00,4/15/21 0:30,104.192,28.301,24.57,41836.976,45715.188
4/15/21 0:30,4/15/21 1:00,104.848,28.493,23.34,41836.976,45600.019
4/15/21 1:00,4/15/21 1:30,104.192,27.917,23.34,38742.613,42261.161
4/15/21 1:30,4/15/21 2:00,104.848,26.342,20.88,38742.613,42501.879
4/15/21 2:00,4/15/21 2:30,104.848,25.939,27.03,37747.433,41478.734
4/15/21 2:30,4/15/21 3:00,104.848,26.131,28.26,37747.433,41455.41
4/15/21 3:00,4/15/21 3:30,104.192,26.342,27.03,38111.447,41758.714
4/15/21 3:30,4/15/21 4:00,104.848,26.342,22.11,38111.447,41841.001
4/15/21 4:00,4/15/21 4:30,105.504,26.342,29.49,40194.429,43879.867
4/15/21 4:30,4/15/21 5:00,104.192,26.726,29.49,40194.429,43914.842
4/15/21 5:00,4/15/21 5:30,104.848,27.322,28.26,43937.374,47834.604
4/15/21 5:30,4/15/21 6:00,104.848,27.706,30.72,43937.374,47824.539
4/15/21 6:00,4/15/21 6:30,104.848,28.301,28.26,53054.033,57357.732
4/15/21 6:30,4/15/21 7:00,108.128,27.706,29.49,53054.033,57905.44
4/15/21 7:00,4/15/21 7:30,104.848,26.342,34.38,59443.23,64406.732
4/15/21 7:30,4/15/21 8:00,104.192,25.747,33.15,59443.23,64645.988
4/15/21 8:00,4/15/21 8:30,104.848,25.939,36.84,58453.654,63792.625
4/15/21 8:30,4/15/21 9:00,104.192,25.939,42.99,58453.654,64109.809
