AMI Meter ID,date,16335457,18762999,230156289,56068032,56073008,56210792,56464971,66675284,66676872,66735042,82458402,82458430,82458528,82458535,82458544,83425325,83425950,83425960,83426095,83692447,83692449,83692455,83692461,83692509,83692538,83693653,83693711,83694184,83761529,83761545,Residential,Total
3/21/21 21:00,3/21/21 21:30,106.816,29.865,30.72,8.512,8.58,368.64,17.196,3.917,17.2,8.352,197.76,15.322,9.629,15.706,26.726,363.72,93.384,0.972,12.448,56.36,114.516,178.912,3.924,274.62,64.44,58.98,61.92,25.495,33.12,14.054,70016.455,73644.092
3/21/21 21:30,3/21/21 22:00,108.128,30.088,29.49,9.824,9.81,363.72,17.688,3.917,15.56,9.336,176.88,15.322,9.629,16.512,28.301,366.12,93.384,0.972,12.448,66.188,124.344,180.864,2.448,277.08,64.44,58.77,60.936,26.237,34.205,14.352,70016.455,73554.606
3/21/21 22:00,3/21/21 22:30,107.472,30.11,31.92,9.824,9.4,368.64,17.196,3.917,13.92,8.352,171.96,16.896,9.533,15.322,30.259,341.52,93.384,0.972,13.76,45.872,124.836,184.8,2.94,275.82,62.64,58.67,63.888,26.597,34.694,13.757,63643.327,67163.544
3/21/21 22:30,3/21/21 23:00,106.816,29.911,27.03,9.168,8.99,368.64,18.18,3.917,12.28,9.828,171.96,15.706,9.533,15.706,27.494,368.64,93.384,1.464,13.76,46.692,120.42,144.832,3.432,276.48,62.64,46.48,61.92,26.597,34.694,11.002,63643.327,67075.463
3/21/21 23:00,3/21/21 23:30,107.472,30.274,33.15,13.104,8.58,368.64,18.672,3.917,12.28,8.844,167.04,14.515,10.022,16.09,29.491,378.36,92.892,1.464,13.104,67.336,117.468,181.52,5.892,278.28,62.64,5.93,62.904,26.374,35.386,6.682,56722.434,60244.094
3/21/21 23:30,3/22/21 0:00,106.816,29.395,35.61,9.824,9.81,363.72,18.672,3.917,13.1,10.32,165.84,15.706,9.533,19.238,26.342,352.56,84.54,2.448,13.76,56.032,121.404,178.256,4.908,277.08,64.44,6.24,62.904,26.813,34.406,4.32,56722.434,60197.5
3/22/21 0:00,3/22/21 0:30,107.472,29.125,36.84,11.136,9.503,368.64,18.18,3.917,13.92,8.844,174.48,17.28,9.331,15.322,27.494,372.24,46.2,1.956,13.76,46.364,115.992,167.104,2.94,280.14,64.44,6.14,60.936,28.68,34.502,4.224,51860.501,55399.755
3/22/21 0:30,3/22/21 1:00,108.784,28.602,39.3,13.104,9.195,368.64,18.672,3.13,13.1,11.304,179.4,18.47,9.533,16.896,29.875,380.88,46.692,2.448,14.416,55.212,123.852,64.88,2.94,278.88,62.64,5.83,62.904,28.821,34.992,4.128,51860.501,55281.395
3/22/21 1:00,3/22/21 1:30,107.472,28.623,41.76,12.448,8.887,368.64,17.688,5.491,12.28,10.32,179.4,16.512,9.629,16.09,27.11,355.08,46.2,2.448,13.76,67.828,117.468,27.52,2.94,277.68,66.24,5.63,57.984,26.813,33.418,4.32,49925.748,53313.62
3/22/21 1:30,3/22/21 2:00,107.472,28.531,40.53,11.792,8.58,368.64,19.164,4.704,12.28,11.304,205.2,15.706,9.629,18.086,28.301,378.36,46.692,2.448,13.76,47.184,112.056,15.728,2.448,280.14,64.44,6.34,59.952,26.705,34.406,4.128,49925.748,53203.636
3/22/21 2:00,3/22/21 2:30,107.472,29.209,38.07,13.76,9.195,368.64,18.672,4.704,13.1,11.304,222.36,19.661,9.235,16.512,28.301,371.04,25.548,2.94,15.072,47.02,109.116,15.728,3.924,278.28,64.44,6.75,57.984,26.417,34.992,4.128,51175.318,54495.403
3/22/21 2:30,3/22/21 3:00,106.816,28.693,46.68,12.448,9.81,368.64,20.148,4.704,12.28,13.752,194.04,16.09,9.235,20.429,26.342,333,1.956,2.448,13.76,66.352,110.592,15.072,2.448,277.68,62.64,6.34,60.936,26.417,34.694,4.022,51175.318,54413.538
3/22/21 3:00,3/22/21 3:30,107.472,29.103,42.99,14.416,9.81,368.64,18.672,5.491,13.92,12.768,108.12,16.09,9.139,17.664,26.726,281.28,1.464,2.448,15.728,58.16,103.212,17.024,2.94,280.74,66.24,5.83,58.968,25.751,35.184,4.128,53828.393,56927.198
3/22/21 3:30,3/22/21 4:00,108.784,29.374,46.68,12.448,9.81,368.64,18.18,4.704,13.1,13.26,101.88,18.47,9.139,16.896,29.491,303.48,1.956,2.448,15.072,47.02,116.976,15.072,2.94,279.54,64.44,6.04,58.968,26.5,34.896,4.224,53828.393,57013.1
3/22/21 4:00,3/22/21 4:30,106.816,28.528,47.91,16.384,9.81,447.24,18.672,8.64,13.1,15.228,99.48,18.086,9.533,18.086,25.92,280.08,1.464,2.94,15.072,50.46,154.824,15.728,3.432,277.08,64.44,7.27,60.936,26.01,35.088,4.128,58792.909,62061.84
3/22/21 4:30,3/22/21 5:00,108.128,28.403,45.45,15.072,9.81,466.92,19.656,5.491,13.92,13.752,98.28,17.664,10.32,16.512,28.301,315.72,1.956,2.448,16.384,64.06,140.076,17.024,9.828,280.14,64.44,57.85,59.952,26.608,34.694,4.416,58792.909,62198.953
3/22/21 5:00,3/22/21 5:30,107.472,28.668,47.91,15.728,8.58,520.92,19.164,5.491,18.84,15.228,96.96,18.47,12.778,18.47,26.726,325.56,1.464,2.448,14.416,58.816,164.652,18.992,1.956,280.14,73.62,57.34,63.888,25.524,33.619,4.022,66012.558,69586.873
3/22/21 5:30,3/22/21 6:00,107.472,28.691,49.14,17.024,9.81,565.2,19.656,5.491,21.28,14.736,50.28,19.661,14.448,19.661,27.494,282.6,64.38,2.94,15.728,47.02,162.684,21.616,2.94,277.68,84.78,56.93,64.872,26.237,34.301,4.022,66012.558,69752.967
3/22/21 6:00,3/22/21 6:30,147.456,29.014,47.91,15.072,8.58,609.48,18.672,5.491,20.48,16.212,39.24,23.578,11.041,25.152,30.643,315.72,93.876,97.812,15.728,50.46,152.364,22.928,2.94,279.54,110.52,56.11,87.48,25.787,34.406,4.022,76414.449,80534.537
3/22/21 6:30,3/22/21 7:00,152.688,29.092,52.83,17.68,9.195,702.84,19.164,5.491,27.84,16.704,38.04,64.474,14.114,29.875,29.069,303.48,94.368,102.228,18.992,56.36,160.716,21.616,50.124,278.88,130.86,56.83,96.336,26.37,34.992,4.224,76414.449,80865.805
3/22/21 7:00,3/22/21 7:30,152.032,28.506,47.91,17.68,9.81,653.64,18.672,7.066,50.78,15.228,38.04,84.134,14.276,46.003,30.643,396.84,93.876,101.244,17.024,68.484,168.588,24.24,61.92,277.08,151.02,57.24,99.264,29.444,35.088,4.128,84285.766,89028.898
3/22/21 7:30,3/22/21 8:00,152.032,28.574,54.06,18.992,19.235,791.28,19.164,7.853,59.8,15.72,40.44,99.84,14.112,87.283,27.494,347.64,94.368,101.736,16.384,47.84,164.16,83.872,60.948,275.22,160.2,57.34,97.32,28.919,34.502,4.128,84285.766,89183.089
3/22/21 8:00,3/22/21 8:30,152.032,28.561,52.83,18.992,22.203,653.64,19.164,8.64,64.7,17.688,39.24,102.605,15.488,95.155,28.685,446.04,94.368,100.752,18.992,47.84,149.412,98.304,60.456,226.08,173.16,56.01,101.232,30.175,35.578,3.926,84480.352,89344.918
3/22/21 8:30,3/22/21 9:00,152.032,28.555,51.6,17.68,25.17,693,20.148,6.278,60.62,15.228,40.44,79.795,16.636,75.878,29.875,337.92,94.368,101.244,18.992,66.188,157.284,126.48,60.456,299.82,176.94,55.8,106.152,41.27,34.694,4.32,84480.352,89418.291
3/22/21 9:00,3/22/21 9:30,151.376,24.768,52.83,16.384,28.553,742.08,21.624,5.491,53.24,17.196,35.52,88.474,17.446,62.515,29.069,422.64,94.368,100.752,15.728,59.636,162.192,125.168,62.904,299.16,184.32,56.11,109.104,35.129,33.226,6.586,75600.884,80717.818
3/22/21 9:30,3/22/21 10:00,150.72,24.96,55.29,14.416,32.235,781.44,20.148,3.917,55.7,13.752,36.84,73.498,17.126,80.179,29.875,329.28,46.692,101.244,15.072,47.184,173.496,124.512,62.412,299.16,178.74,55.6,106.152,37.84,35.386,9.043,75600.884,80598.11
3/22/21 10:00,3/22/21 10:30,151.376,25.152,42.99,15.072,46.68,737.28,19.164,4.704,58.98,13.26,36.84,72.73,16.855,59.75,29.491,363.72,93.384,101.244,14.416,55.868,148.428,172.352,68.316,296.7,184.32,55.5,107.136,37.894,34.896,8.938,65852.242,70888.734
3/22/21 10:30,3/22/21 11:00,150.72,26.342,40.53,11.792,47.603,643.8,19.656,3.917,63.88,12.768,46.68,85.709,17.786,67.622,31.834,292.44,93.384,101.244,15.072,68.648,157.284,171.04,64.872,299.16,180.54,54.78,106.152,38.905,35.184,8.65,65852.242,70913.256
3/22/21 11:00,3/22/21 11:30,150.72,27.13,40.53,12.448,48.525,678.24,18.672,3.917,47.5,11.796,175.68,91.584,17.393,63.667,29.069,398.04,93.876,100.752,13.76,58.488,149.904,169.728,64.872,298.56,206.28,13.41,106.152,44.899,34.992,13.661,58949.433,64003.939
3/22/21 11:30,3/22/21 12:00,150.72,25.939,42.99,11.136,45.45,756.84,18.18,3.917,46.68,12.768,178.08,97.882,17.446,60.518,31.027,358.8,93.876,101.244,13.104,86.996,162.684,171.696,65.364,286.26,191.52,4.71,109.104,44.901,34.013,15.629,58949.433,64235.506
3/22/21 12:00,3/22/21 12:30,150.72,25.555,40.53,13.104,39.615,638.88,19.164,4.704,53.24,13.752,178.08,91.584,18.01,73.114,32.218,450.96,93.876,100.752,12.448,91.256,146.472,168.416,64.872,284.46,193.5,4.4,114.024,45.399,34.598,17.587,54193.203,59463.848
3/22/21 12:30,3/22/21 13:00,151.376,25.344,31.92,11.136,39.615,766.68,18.672,3.917,58.98,11.796,180.6,91.584,17.614,57.408,31.45,351.36,93.876,101.244,13.76,91.42,143.52,169.728,63.888,283.8,191.52,5.01,109.104,44.351,34.406,17.002,54193.203,59463.714
3/22/21 13:00,3/22/21 13:30,150.064,25.555,34.38,8.512,39.615,658.56,18.18,3.13,41.76,11.304,176.88,76.646,18.874,39.706,31.834,441.12,93.876,97.32,13.104,45.872,159.744,169.072,64.872,274.62,200.88,5.12,108.12,45.395,33.619,17.491,50919.509,56252.428
3/22/21 13:30,3/22/21 14:00,85.184,25.555,30.72,8.512,38.385,766.68,18.18,3.917,38.5,12.288,206.4,45.581,18.576,45.197,31.834,351.36,93.876,0.48,13.104,20.64,155.316,168.416,66.84,167.1,186.12,10.03,111.072,48.234,34.406,14.842,50919.509,55598.253
3/22/21 14:00,3/22/21 14:30,51.104,25.555,28.26,9.168,29.775,673.32,18.18,3.13,36.86,9.828,211.32,38.131,17.885,33.792,33.792,432.48,91.908,0.48,12.448,78.476,147.936,169.728,64.872,169.56,180.54,54.06,108.12,49.378,34.205,14.544,48950.863,53634.57
3/22/21 14:30,3/22/21 15:00,101.568,26.918,27.03,7.856,20.407,663.48,18.18,3.917,32.76,8.844,215.04,38.515,16.416,33.408,33.408,303.48,90.924,68.316,13.104,97.976,135.648,157.936,63.888,184.92,162.18,54.16,100.248,37.696,34.502,14.842,48950.863,53577.206
3/22/21 15:00,3/22/21 15:30,101.568,27.706,25.8,8.512,20.1,643.8,17.688,3.917,30.3,7.86,205.2,38.899,16.81,31.45,35.366,347.64,90.924,100.752,13.104,101.908,140.076,114.032,69.3,168.3,158.4,53.96,100.248,40.975,34.992,14.544,49307.759,53932.721
3/22/21 15:30,3/22/21 16:00,102.224,27.917,30.72,8.512,18.42,638.88,18.18,2.342,22.92,8.844,211.32,33.408,17.981,25.536,32.218,300.96,90.432,100.752,13.104,101.744,147.456,114.032,67.824,165.84,130.86,53.55,97.32,42.669,33.907,14.246,49307.759,53846.462
3/22/21 16:00,3/22/21 16:30,101.568,27.13,30.72,7.856,19.639,653.64,18.18,2.342,20.48,7.86,212.52,28.301,18.086,27.917,31.027,388.2,90.432,100.26,13.76,94.86,157.776,118.608,65.856,170.76,108.72,53.04,95.352,41.506,34.598,14.15,51527.007,56063.125
3/22/21 16:30,3/22/21 17:00,102.224,26.342,25.8,7.2,19.189,579.96,17.688,3.13,18.84,7.86,215.04,25.152,16.022,18.47,30.259,305.88,90.924,25.056,13.76,45.056,155.316,114.688,66.348,246.36,81,53.04,89.448,39.327,34.598,14.352,51527.007,55702.476
